"priceper","year","dateoftransfer","propertytype","duration","price","postcode","lad23cd","transactionid","lmk_key","tfarea","numberrooms","classt","CURRENT_ENERGY_EFFICIENCY","POTENTIAL_ENERGY_EFFICIENCY","CONSTRUCTION_AGE_BAND"
1501.37144507002,1996,1996-12-11,"F","L",104000,"EC2Y 8ND","E09000001","{48647474-759E-43B2-B3F0-2D5A96A2B06E}","428148399242010012808160379102838",69.27,2,11,72,74,"England and Wales: 1976-1982"
16662.2807017544,2016,2016-02-01,"F","L",1899500,"EC2Y 8NA","E09000001","{2D1E4B26-94C8-FCD1-E050-A8C0630544EC}","819755299722012073021144350608562",114,4,11,70,71,"England and Wales: 1967-1975"
8140.35087719298,2007,2007-05-11,"F","L",928000,"EC2Y 8NA","E09000001","{A95D61BA-D77E-4DC3-98AD-FAAAA64C9A5A}","819755299722012073021144350608562",114,4,11,70,71,"England and Wales: 1967-1975"
14154.9295774648,2022,2022-11-04,"F","L",1005000,"EC2Y 8ND","E09000001","{F16F63C5-589D-0491-E053-6C04A8C032ED}","1465390963452016072520193692260343",71,3,11,51,58,"England and Wales: 1967-1975"
12605.6338028169,2017,2017-06-08,"F","L",895000,"EC2Y 8ND","E09000001","{61D8894D-9084-3DE6-E053-6C04A8C01207}","1465390963452016072520193692260343",71,3,11,51,58,"England and Wales: 1967-1975"
1714.28571428571,1995,1995-01-05,"F","L",96000,"EC2Y 8ND","E09000001","{AE86AE83-D755-4146-84E1-CB51ECE98F92}","841852359022012100315212452828302",56,2,11,48,73,"England and Wales: 1967-1975"
13750,2022,2022-06-23,"F","L",770000,"EC2Y 8ND","E09000001","{E53EDD2E-03C9-83EC-E053-6B04A8C03A59}","841852359022012100315212452828302",56,2,11,48,73,"England and Wales: 1967-1975"
2669.64285714286,1999,1999-03-25,"F","L",149500,"EC2Y 8ND","E09000001","{32D495B8-E9A2-4697-9264-31BD03E84E4E}","841852359022012100315212452828302",56,2,11,48,73,"England and Wales: 1967-1975"
27711.9230769231,2018,2018-06-29,"F","L",2882040,"EC3R 6AP","E09000001","{75050A84-AB51-9A88-E053-6B04A8C02390}","1631601799922018051611342197748688",104,NA,11,87,87,"NO DATA!"
25786.7549668874,2018,2018-06-29,"F","L",3893800,"EC3R 6AP","E09000001","{75050A84-AAED-9A88-E053-6B04A8C02390}","1623819349262018042510044747158498",151,NA,11,86,86,"NO DATA!"
17117.9245283019,2018,2018-11-23,"F","L",907250,"EC3R 6AP","E09000001","{80E1AA97-A9EC-7BF8-E053-6C04A8C00BF2}","1668834469142018100514033766080458",53,NA,11,84,84,"NO DATA!"
2764.18786692759,1998,1998-08-11,"F","L",226000,"EC1A 7BT","E09000001","{174598F5-AB27-45B7-AC8F-FBF96FFE3E95}","337079635712009073114593705710763",81.76,3,12,74,77,"England and Wales: 1996-2002"
2415.60665362035,1996,1996-10-02,"F","L",197500,"EC1A 7BT","E09000001","{B2DC537D-BD10-4E72-9012-FE923783FB69}","337079635712009073114593705710763",81.76,3,12,74,77,"England and Wales: 1996-2002"
16025.641025641,2018,2018-05-30,"F","L",625000,"EC2Y 9BB","E09000001","{7011B108-FE42-8ED6-E053-6B04A8C075C1}","83f125f05070b9b23bfb929ba9fc2bc01552b244a6faca3c5868a7f688765cad",39,1,11,82,82,"England and Wales: 2007-2011"
6024.09638554217,2002,2002-01-30,"F","L",160000,"EC3R 8BU","E09000001","{915D946E-913C-4B80-A5E3-DC869770C6B9}","663140688932011080516582746068704",26.56,1,11,59,60,"England and Wales: 1900-1929"
14285.7142857143,2016,2016-03-24,"F","L",1000000,"EC2Y 8ND","E09000001","{31FB4C16-CB61-57B9-E050-A8C063053436}","1408911462052016020213240792060441",70,3,11,66,69,"England and Wales: 1967-1975"
13934.375,2018,2018-06-29,"F","L",1114750,"EC3R 6AP","E09000001","{75050A84-AA9E-9A88-E053-6B04A8C02390}","1633394215832018052115102526278508",80,NA,11,86,86,"NO DATA!"
3000,1996,1996-09-27,"F","L",204000,"EC1A 7BT","E09000001","{905B7D8A-21ED-4427-9DD4-79EA7FEEFF22}","1202927469442014091009031328740118",68,3,11,75,77,"England and Wales: 1996-2002"
4852.94117647059,2001,2001-09-28,"F","L",330000,"EC1A 7BT","E09000001","{69A64076-307F-4639-BC49-75B6B3373879}","1202927469442014091009031328740118",68,3,11,75,77,"England and Wales: 1996-2002"
11397.0588235294,2015,2015-05-28,"F","L",775000,"EC1A 7BT","E09000001","{0A169106-FC1B-4427-8A2E-2B3C5BCC2CAD}","1202927469442014091009031328740118",68,3,11,75,77,"England and Wales: 1996-2002"
10000,2014,2014-07-28,"F","L",950000,"EC4V 3PS","E09000001","{CD37A255-8B9E-44A2-AB06-E84807A8528D}","1048436079302013113011314615672118",95,3,11,63,82,"England and Wales: 1996-2002"
3157.89473684211,1999,1999-06-29,"F","L",300000,"EC4V 3PS","E09000001","{FCF60C11-DB52-4473-A997-694D42702D7E}","1048436079302013113011314615672118",95,3,11,63,82,"England and Wales: 1996-2002"
8331.79723502304,2006,2006-12-21,"F","L",452000,"EC2Y 8ND","E09000001","{8FE4314D-BC8D-4AA3-B462-6DF844A3419E}","341575830922009081017252365808901",54.25,2,11,47,49,"England and Wales: 1967-1975"
18799.7107736804,2015,2015-01-08,"F","L",780000,"EC4V 3PS","E09000001","{851B4F90-4DBC-43B8-B377-19FD5ACE4621}","710166759242011102420535691292148",41.49,2,11,69,75,"England and Wales: 1991-1995"
6700.40973728609,2000,2000-11-15,"F","L",278000,"EC4V 3PS","E09000001","{50E3C0DF-3883-43F6-956F-E8373732DD47}","710166759242011102420535691292148",41.49,2,11,69,75,"England and Wales: 1991-1995"
6194.2636779947,1998,1998-10-26,"F","L",257000,"EC4V 3PS","E09000001","{B8F66513-DCC0-4410-8DAC-06D59E92974B}","710166759242011102420535691292148",41.49,2,11,69,75,"England and Wales: 1991-1995"
12352.37406604,2012,2012-03-05,"F","L",512500,"EC4V 3PS","E09000001","{8B5833A0-8E5A-482A-9DD8-56D2B1FA75CC}","710166759242011102420535691292148",41.49,2,11,69,75,"England and Wales: 1991-1995"
12442.6981008513,2023,2023-08-25,"F","L",950000,"EC2Y 8ND","E09000001","{06C9F487-97FA-9388-E063-4804A8C0BD98}","241754737132009030917305546068903",76.35,3,11,60,62,"England and Wales: 1967-1975"
7633.58778625954,2010,2010-01-29,"F","L",950000,"EC2Y 8ND","E09000001","{5BFE9EF2-3D86-4A05-82DB-1190211DF2EA}","385982090742009102112105863812108",124.45,5,11,11,12,""
20000,2018,2018-12-05,"F","L",2400000,"EC3R 6AP","E09000001","{87E1551D-DCAB-6405-E053-6C04A8C0B2EE}","1668909999022018100514034280258598",120,NA,11,84,84,"NO DATA!"
6400.60240963855,2002,2002-01-30,"F","L",170000,"EC3R 8BU","E09000001","{CD76A2D1-2D82-4B53-9C7E-5DF7604195AF}","662868897612011080517174990090189",26.56,1,11,59,60,"England and Wales: 1900-1929"
4229.19508867667,1998,1998-12-02,"F","L",310000,"EC4V 3PS","E09000001","{5D3C045E-9206-4E84-BC4E-86B75ED504AE}","194818700052008112011035105989852",73.3,3,12,79,81,"England and Wales: 1996-2002"
11500,2014,2014-07-24,"F","L",1150000,"EC4V 3PS","E09000001","{39FBB280-820A-4F74-B6D1-3E345406674E}","899332199962013031517344086448297",100,4,11,65,70,"England and Wales: 1996-2002"
4800,1999,1999-03-26,"F","L",480000,"EC4V 3PS","E09000001","{00E885CB-B80A-495B-86AA-EB8F7BF5E816}","899332199962013031517344086448297",100,4,11,65,70,"England and Wales: 1996-2002"
5068.96551724138,1999,1999-03-26,"F","L",441000,"EC4V 3PS","E09000001","{F61B885C-7E46-41F5-9A44-3A6DE098499D}","1332575829962015061515335606328525",87,3,11,82,85,"England and Wales: 1991-1995"
14712.6436781609,2016,2016-03-23,"F","L",1280000,"EC4V 3PS","E09000001","{31FB4C17-B12A-57B9-E050-A8C063053436}","1332575829962015061515335606328525",87,3,11,82,85,"England and Wales: 1991-1995"
16000,2019,2019-04-25,"F","L",1920000,"EC3R 6AP","E09000001","{8CAC1317-E6BF-0253-E053-6B04A8C08E51}","1660380389022018090315473450278988",120,NA,11,85,85,"NO DATA!"
27000,2018,2018-06-29,"F","L",4050000,"EC3R 6AP","E09000001","{75050A84-AB30-9A88-E053-6B04A8C02390}","1633674585832018052115101917278506",150,NA,11,86,86,"NO DATA!"
16884.5283018868,2018,2018-11-22,"F","L",894880,"EC3R 6AP","E09000001","{80E1AA97-A996-7BF8-E053-6C04A8C00BF2}","1660187878452018090315472390080260",53,NA,11,84,84,"NO DATA!"
4111.48619406215,2002,2002-07-05,"F","L",475000,"EC2Y 8ND","E09000001","{95E05D96-530A-461B-86ED-75B4453DB8E7}","622469950852011042814071392290185",115.53,3,11,4,4,"England and Wales: 1967-1975"
10819.7005106899,2017,2017-09-29,"F","L",1250000,"EC2Y 8ND","E09000001","{5CF9903B-CB9B-7F13-E053-6C04A8C074B1}","622469950852011042814071392290185",115.53,3,11,4,4,"England and Wales: 1967-1975"
18474.0963855422,2020,2020-04-01,"F","L",1533350,"EC1A 7BF","E09000001","{C3C3F9B5-51A9-362B-E053-6B04A8C03ACC}","1780940622262020012910200528218190",83,NA,11,86,86,"NO DATA!"
36860.8870967742,2018,2018-12-17,"F","L",9141500,"EC3R 6AP","E09000001","{8355F008-A5DA-55C5-E053-6B04A8C0D090}","1673928644912018102509232890289869",248,NA,11,86,86,"NO DATA!"
30841.1214953271,2018,2018-11-30,"F","L",6600000,"EC3R 6AP","E09000001","{80E1AA97-A9DC-7BF8-E053-6C04A8C00BF2}","1636000939602018053015325857887508",214,NA,11,85,85,"NO DATA!"
14337.8313253012,2018,2018-06-22,"F","L",1190040,"EC3R 6AP","E09000001","{75050A84-AA7E-9A88-E053-6B04A8C02390}","1623501349222018042510044037558708",83,NA,11,84,84,"NO DATA!"
8459.04412801353,2011,2011-11-03,"F","L",600000,"EC2Y 8ND","E09000001","{F5D1939F-62EE-4534-BF47-5C811B41E04C}","643719369942011061710301983799368",70.93,2,11,50,51,"England and Wales: 1967-1975"
11842.6617792189,2019,2019-06-21,"F","L",840000,"EC2Y 8ND","E09000001","{8F1B26BD-F8C7-53DB-E053-6C04A8C03649}","643719369942011061710301983799368",70.93,2,11,50,51,"England and Wales: 1967-1975"
27142.8571428571,2018,2018-06-29,"F","L",2850000,"EC3R 6AP","E09000001","{75050A84-AAA8-9A88-E053-6B04A8C02390}","1623677349262018042510044637858258",105,NA,11,87,87,"NO DATA!"
7545.06077965628,2009,2009-07-31,"F","L",540000,"EC2Y 8ND","E09000001","{924BE73D-6B17-407C-A708-37BA45B78CE1}","286702400002009051809282060219958",71.57,2,11,34,34,"England and Wales: 1967-1975"
12435.3779516557,2015,2015-01-08,"F","L",890000,"EC2Y 8ND","E09000001","{F42452EF-2451-4378-868B-2BA6896F6CDF}","286702400002009051809282060219958",71.57,2,11,34,34,"England and Wales: 1967-1975"
3702.66871594243,2002,2002-05-17,"F","L",265000,"EC2Y 8ND","E09000001","{8A13893D-E66C-4B06-990F-4F83579754BE}","286702400002009051809282060219958",71.57,2,11,34,34,"England and Wales: 1967-1975"
14375,2018,2018-12-19,"F","L",1150000,"EC3R 6AP","E09000001","{8355F008-A5EE-55C5-E053-6B04A8C0D090}","1631635295832018051712345649978905",80,NA,11,86,86,"NO DATA!"
4133.33333333333,2003,2003-12-19,"F","L",310000,"EC1Y 0TP","E09000001","{119A8353-2CA4-4C94-B39A-20EB7770F00F}","0597199eaa27ecb12de0b3ed2cf6796b270cdaf0778bbdecf38fdd04ba9a235e",75,4,11,73,76,"England and Wales: 1950-1966"
6506.66666666667,2007,2007-07-17,"F","L",488000,"EC1Y 0TP","E09000001","{279CC3D7-FC5F-425C-9925-004A6A2DC2A2}","0597199eaa27ecb12de0b3ed2cf6796b270cdaf0778bbdecf38fdd04ba9a235e",75,4,11,73,76,"England and Wales: 1950-1966"
4503.582395087,2002,2002-01-30,"F","L",220000,"EC3R 8BU","E09000001","{2B544B87-9914-4ADD-A6DC-4962A8CE0E1F}","663133557052011080517172190090882",48.85,2,11,56,57,"England and Wales: 1900-1929"
19473.6842105263,2018,2018-10-19,"F","L",740000,"EC3R 6AP","E09000001","{7C2D06FF-A274-4963-E053-6B04A8C07B97}","1635815083952018053015325393780058",38,NA,11,81,81,"NO DATA!"
20739.5498392283,2020,2020-04-16,"F","L",6450000,"EC3R 6AP","E09000001","{B0A9D11B-2D2E-4C1F-E053-6C04A8C0D716}","1682420826312018112811424896289969",311,NA,11,86,86,"NO DATA!"
6717.24355934882,2011,2011-02-21,"F","L",425000,"EC1Y 0TP","E09000001","{BA435DD4-0332-47A2-9D0B-1A6CBD439D8C}","512932299402010090607270279700878",63.27,3,12,68,76,"England and Wales: 1950-1966"
14819.3616274991,2021,2021-06-07,"F","L",845000,"EC2Y 8ND","E09000001","{D22473F5-B9FC-7B40-E053-6C04A8C0A630}","543626678152010092209421190200283",57.02,2,11,1,1,"England and Wales: 1967-1975"
14580.8488249737,2016,2016-08-31,"F","L",831400,"EC2Y 8ND","E09000001","{3E0330F0-1877-8D89-E050-A8C062052140}","543626678152010092209421190200283",57.02,2,11,1,1,"England and Wales: 1967-1975"
8751.3153279551,2010,2010-12-17,"F","L",499000,"EC2Y 8ND","E09000001","{2DDB1E78-27AA-450C-851B-FF11C1168AFE}","543626678152010092209421190200283",57.02,2,11,1,1,"England and Wales: 1967-1975"
1709.92634163451,1997,1997-03-03,"F","L",97500,"EC2Y 8ND","E09000001","{45CAF659-92F8-4603-B439-659AE8F3A78D}","543626678152010092209421190200283",57.02,2,11,1,1,"England and Wales: 1967-1975"
15992.8556806551,2012,2012-01-20,"F","F",781251,"EC3R 8BU","E09000001","{3B3A7EAF-D055-4EE1-A302-202CF9D1BABF}","662913009042011080516492783990158",48.85,2,11,58,59,"England and Wales: 1900-1929"
4298.87410440123,2002,2002-01-30,"F","L",210000,"EC3R 8BU","E09000001","{F03294B7-77FA-4D39-93CB-2F6DECC55AC9}","662913009042011080516492783990158",48.85,2,11,58,59,"England and Wales: 1900-1929"
4050.0736377025,1999,1999-04-23,"F","L",220000,"EC4V 3PS","E09000001","{17B338DE-3797-41F0-B4E4-151DB157B2BF}","289398920222009052118383312398931",54.32,2,12,73,75,"England and Wales: before 1900"
6443.29896907217,2009,2009-09-07,"F","L",350000,"EC4V 3PS","E09000001","{62FDCE80-21C6-48A7-BACB-7CC29E23A544}","289398920222009052118383312398931",54.32,2,12,73,75,"England and Wales: before 1900"
16265.0602409639,2018,2018-06-19,"F","L",1350000,"EC3R 6AP","E09000001","{75050A84-AAD0-9A88-E053-6B04A8C02390}","1634780749262018052414350758548858",83,NA,11,86,86,"NO DATA!"
15361.4457831325,2018,2018-06-29,"F","L",1275000,"EC3R 6AP","E09000001","{8A78B2AF-3459-5CB0-E053-6B04A8C0F504}","1623740049222018042510045117958778",83,NA,11,86,86,"NO DATA!"
14772.7272727273,2018,2018-06-29,"F","L",1137500,"EC3R 6AP","E09000001","{75050A84-AB3F-9A88-E053-6B04A8C02390}","1635808405832018053015325532778306",77,NA,11,86,86,"NO DATA!"
13961.038961039,2024,2024-06-27,"F","L",1075000,"EC3R 6AP","E09000001","{1EAE3DF6-225F-9EB1-E063-4704A8C09D02}","1635808405832018053015325532778306",77,NA,11,86,86,"NO DATA!"
19117.6470588235,2020,2020-03-30,"F","L",1950000,"EC1A 7BF","E09000001","{BEF7EBBE-843F-7A76-E053-6B04A8C092F7}","1780770082052020012910085128200462",102,NA,11,85,85,"NO DATA!"
6588.85542168675,2002,2002-01-30,"F","L",175000,"EC3R 8BU","E09000001","{1370E6C7-2044-468E-B76F-AEF72428539C}","663152595152011080509243990090887",26.56,2,11,65,66,"England and Wales: 1900-1929"
29333.3333333333,2018,2018-06-29,"F","L",3080000,"EC3R 6AP","E09000001","{75050A84-AAB2-9A88-E053-6B04A8C02390}","1634869929942018052414350955882748",105,NA,11,87,87,"NO DATA!"
10185.1851851852,2012,2012-09-03,"F","L",1100000,"EC2Y 8NA","E09000001","{E3E1F059-C3EF-44D1-8942-5DD4B0DCDAF2}","596968729002011022418584281492148",108,4,11,65,67,"England and Wales: 1967-1975"
15686.2745098039,2017,2017-03-01,"F","L",1600000,"EC4V 3PS","E09000001","{55BDCAE6-4181-521D-E053-6B04A8C0DD7A}","152930358252016091614033993060754",102,3,12,30,35,"England and Wales: 1900-1929"
29591.3461538462,2018,2018-06-25,"F","L",3077500,"EC3R 6AP","E09000001","{75050A84-AB3D-9A88-E053-6B04A8C02390}","1633345119742018052115102756882498",104,NA,11,87,87,"NO DATA!"
2606.52555689066,1999,1999-06-15,"F","L",282000,"EC2Y 8NA","E09000001","{3610CE8B-E576-429D-BF9B-A49060637582}","308415576132009062518264943268303",108.19,5,11,48,49,"England and Wales: 1967-1975"
20982.1428571429,2018,2018-12-07,"F","L",1175000,"EC3R 6AP","E09000001","{80E1AA97-AA39-7BF8-E053-6C04A8C00BF2}","1668788050832018100514034343078997",56,NA,11,85,85,"NO DATA!"
25333.3333333333,2018,2018-11-30,"F","L",3800000,"EC3R 6AP","E09000001","{80E1AA97-A96F-7BF8-E053-6C04A8C00BF2}","1676411729442018110609423464180568",150,NA,11,83,83,"NO DATA!"
4962.77915632754,2005,2005-03-01,"F","L",320000,"EC2Y 8ND","E09000001","{15F9B44E-29AA-45AD-991A-5B3B1FAA0DFC}","242988249352009031020510809910451",64.48,2,12,59,61,"England and Wales: 1967-1975"
32999.3902439024,2018,2018-06-29,"F","L",6764875,"EC3R 6AP","E09000001","{75050A84-AB00-9A88-E053-6B04A8C02390}","1635864039002018053015325659887508",205,NA,11,87,87,"NO DATA!"
4754.90196078431,2003,2003-05-08,"F","L",242500,"EC4V 3PS","E09000001","{1E84181D-E0DA-495D-BB9C-FE4268B69413}","174912972132019020816593246068004",51,2,11,71,77,"England and Wales: 1996-2002"
3823.52941176471,1998,1998-12-30,"F","L",195000,"EC4V 3PS","E09000001","{E56836E6-5092-429B-9AF5-3F3C24E8BFBE}","174912972132019020816593246068004",51,2,11,71,77,"England and Wales: 1996-2002"
4689.18046891805,1998,1998-11-27,"F","L",218000,"EC4V 3PS","E09000001","{C5A7BDCE-E97F-43AA-A1E7-EC4EB4E4BA49}","172231620262008102717530593938388",46.49,2,12,80,82,"England and Wales: 1996-2002"
4310.34482758621,2002,2002-01-13,"F","L",375000,"EC4V 3PS","E09000001","{0609FB55-6426-43DD-8DDA-A44BDCEE081F}","1802700966032020061200245262978307",87,3,11,71,82,"England and Wales: before 1900"
3563.16091954023,1998,1998-12-29,"F","L",309995,"EC4V 3PS","E09000001","{AEABE808-B6E8-4177-9FF1-01BCD93B58BA}","1802700966032020061200245262978307",87,3,11,71,82,"England and Wales: before 1900"
15140.1869158879,2018,2018-12-03,"F","L",1620000,"EC3R 6AP","E09000001","{80E1AA97-AA69-7BF8-E053-6C04A8C00BF2}","1668872569602018100514034468080758",107,NA,11,86,86,"NO DATA!"
11240.2605696768,2018,2018-02-05,"F","L",880000,"EC2Y 8ND","E09000001","{75050A85-6D2B-9A88-E053-6B04A8C02390}","744655008412012020200351291020490",78.29,3,11,53,53,"England and Wales: 1930-1949"
2235.27909056074,1999,1999-04-01,"F","L",175000,"EC2Y 8ND","E09000001","{4BC9E331-DB80-4904-84EB-1B875020E05E}","744655008412012020200351291020490",78.29,3,11,53,53,"England and Wales: 1930-1949"
14635.8878504673,2018,2018-10-26,"F","L",1566040,"EC3R 6AP","E09000001","{7C2D06FF-A28C-4963-E053-6B04A8C07B97}","1660208221832018090315474094078807",107,NA,11,87,87,"NO DATA!"
14546.2138084633,2021,2021-06-28,"F","L",1567500,"EC2Y 8NA","E09000001","{D707E534-B57B-0AD9-E053-6B04A8C067CC}","724603019962011111710392173568139",107.76,5,11,43,43,"England and Wales: 1976-1982"
11070.8982925019,2012,2012-05-25,"F","L",1193000,"EC2Y 8NA","E09000001","{483528B4-4508-40C4-9825-F1FDA7B8A011}","724603019962011111710392173568139",107.76,5,11,43,43,"England and Wales: 1976-1982"
16304.347826087,2018,2018-08-21,"F","L",1500000,"EC1A 7BF","E09000001","{80E1AA97-A779-7BF8-E053-6C04A8C00BF2}","1646588771152018072415010891280053",92,NA,11,87,87,"NO DATA!"
10416.6666666667,2021,2021-05-12,"F","L",1000000,"EC4V 3PS","E09000001","{C3C3F9B6-1053-362B-E053-6B04A8C03ACC}","803552709922012061909345909988972",96,3,11,82,82,"England and Wales: 1996-2002"
5052.08333333333,1998,1998-11-27,"F","L",485000,"EC4V 3PS","E09000001","{65B8B7C7-6C57-4AC8-BA06-06CD6F5686C6}","803552709922012061909345909988972",96,3,11,82,82,"England and Wales: 1996-2002"
15645.4237288136,2018,2018-10-23,"F","L",923080,"EC3R 6AP","E09000001","{7C2D06FF-A25D-4963-E053-6B04A8C07B97}","1660174189062018090315473250478418",59,NA,11,85,85,"NO DATA!"
19087.5912408759,2020,2020-04-24,"F","L",2615000,"EC1A 7BF","E09000001","{D4D42645-2F32-27F6-E053-6C04A8C0A572}","1780659032312020012910094128200069",137,NA,11,86,86,"NO DATA!"
6526.94402420575,2006,2006-12-14,"F","L",431431,"EC2Y 8ND","E09000001","{F44E1028-F790-4ED6-A9C3-40CB33196142}","633078229262011052310250466808989",66.1,2,12,65,74,"England and Wales: 1967-1975"
9682.29954614221,2011,2011-07-29,"F","L",640000,"EC2Y 8ND","E09000001","{896A1485-0A86-4451-823C-1CE7F03EAD54}","633078229262011052310250466808989",66.1,2,12,65,74,"England and Wales: 1967-1975"
12919.8184568835,2014,2014-04-09,"F","L",854000,"EC2Y 8ND","E09000001","{4F6A7191-B736-48D9-BECD-128890C84D4B}","633078229262011052310250466808989",66.1,2,12,65,74,"England and Wales: 1967-1975"
24400,2018,2018-08-16,"F","L",3660000,"EC3R 6AP","E09000001","{7C2D06FF-A0AC-4963-E053-6B04A8C07B97}","1631562699922018051611342077448578",150,NA,11,86,86,"NO DATA!"
32258.064516129,2018,2018-06-29,"F","L",2000000,"EC3R 6AP","E09000001","{773788C2-356C-2CE4-E053-6C04A8C05E57}","1635954139202018053015325752887908",62,NA,11,85,85,"NO DATA!"
23356.3535911602,2020,2020-07-29,"F","L",4227500,"EC1A 7BF","E09000001","{D707E534-B803-0AD9-E053-6B04A8C067CC}","1780747439032020012910095073278205",181,NA,11,82,82,"NO DATA!"
27528.5714285714,2018,2018-06-29,"F","L",2890500,"EC3R 6AP","E09000001","{75050A84-AB7D-9A88-E053-6B04A8C02390}","1631650799902018051611343456789848",105,NA,11,87,87,"NO DATA!"
8659.63855421687,2002,2002-01-30,"F","L",230000,"EC3R 8BU","E09000001","{8235F72B-0844-4CFF-9EE0-EA06C84DFC13}","662917087152011080517321790090381",26.56,1,11,59,60,"England and Wales: 1900-1929"
15520,2018,2018-09-07,"F","L",776000,"EC1A 7BF","E09000001","{80E1AA97-A7E0-7BF8-E053-6C04A8C00BF2}","1650758039942018072415011355982048",50,NA,11,85,85,"NO DATA!"
16435.4716981132,2018,2018-09-28,"F","L",871080,"EC3R 6AP","E09000001","{7C2D06FF-A1D8-4963-E053-6B04A8C07B97}","1660143368452018090315472990080063",53,NA,11,84,84,"NO DATA!"
15048.9089541008,2021,2021-06-25,"F","L",1600000,"EC2Y 8NA","E09000001","{D4D42646-1157-27F6-E053-6C04A8C0A572}","505492039902010062710221679702158",106.32,5,11,64,66,"England and Wales: 1967-1975"
8700.15048908954,2010,2010-11-16,"F","L",925000,"EC2Y 8NA","E09000001","{C80E753C-512C-4F82-8B34-0DF8558A8EF2}","505492039902010062710221679702158",106.32,5,11,64,66,"England and Wales: 1967-1975"
3679.24528301887,1998,1998-11-20,"F","L",195000,"EC4V 3PS","E09000001","{A1F17A56-E387-4A8B-998D-F241DF3543CB}","1454207249542016061622331147569368",53,2,11,73,75,"England and Wales: 1996-2002"
5377.35849056604,2005,2005-07-22,"F","L",285000,"EC4V 3PS","E09000001","{E3455139-3F81-464D-B415-883EF937BD75}","1454207249542016061622331147569368",53,2,11,73,75,"England and Wales: 1996-2002"
21237.4581939799,2020,2020-09-16,"F","L",6350000,"EC3R 6AP","E09000001","{E073986A-BFC0-2134-E053-6C04A8C0233B}","1682187769262018112811424921488638",299,NA,11,83,83,"NO DATA!"
